CompanyID,CompanyShortName,CompanyName,CompanyRomajiName,OrderParentFolder,OrderFolderPath,CadFolderPath,CompanyAddress,CompanyTEL,CompanyFAX,CompanyNotes,UpdatedAt,UpdatedBy
1307,PNS-004,ﾊﾟﾅｿﾆｯｸｺﾈｸﾄ社,,は行,#\\server\ysd-folder\新一般注文書\は行\ぱ　ﾊﾟﾅｿﾆｯｸ ｺﾈｸﾄ社#,,,,,,,
1308,A-010-1（20160121）.xls,ヒロテック,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ  ヒロテック#,,,,,,,
1309,HKR,ひかり紙工,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　ひかり紙工#,,,,,,,
1310,HKR2,ヒカリ電子工業,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　ヒカリ電子工業#,,,,,,,
1311,HTB,一橋,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　一橋#,,,,,,,
1312,HTP,常陸プレス工業所,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　常陸プレス工業所#,,,,,,,
1313,HRI,平井精密工業,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　平井精密工業#,,,,,,,
1314,AZK,平塚あおぞら会,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　平塚あおぞら会#,,,,,,,
1315,HRY,平山精機,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　平山精機#,,,,,,,
1316,HRK,平川製作所,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　平川製作所#,,,,,,,
1317,HRH2,平河ヒューテック,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　平河ヒューテック#,,,,,,,
1318,HRN,平野製作所,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　平野製作所#,,,,,,,
1319,HRK2,廣木精機製作所,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　廣木精機製作所#,,,,,,,
1320,HNM,日乃本錠前,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　日乃本錠前#,,,,,,,
1321,HYS,日吉製作所,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　日吉製作所#,,,,,,,
1322,SUW01,日立Astemo(旧ショーワ)☆,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　日立Astemo(旧ショーワ)　☆#,,,,,,,
1323,HTK,日立化成,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　日立化成#,,,,,,,
1324,HTC,日立電線商事,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　日立電線商事#,,,,,,,
1325,HTC5,日立ｵｰﾄﾓﾃｨﾌﾞｼｽﾃﾑｽﾞﾋﾞｼﾞﾈｽｻｰﾋﾞｽ,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　日立ｵｰﾄﾓﾃｨﾌﾞｼｽﾃﾑｽﾞﾋﾞｼﾞﾈｽｻｰﾋﾞｽ#,,,,,,,
1326,HTC04,日立ｹｰﾌﾞﾙﾌﾟﾚｼｼﾞｮﾝ,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　日立ｹｰﾌﾞﾙﾌﾟﾚｼｼﾞｮﾝ#,,,,,,,
1327,HKK,東北風,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　東北風#,,,,,,,
1328,HNK2,東日本電子計測,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　東日本電子計測#,,,,,,,
1329,HGD2,樋口ダイカスト,,は行,#\\server\ysd-folder\新一般注文書\は行\ひ　樋口ダイカスト#,,,,,,,
1330,BKG,美光技研,,は行,#\\server\ysd-folder\新一般注文書\は行\び　美光技研#,,,,,,,
1331,G-100-1(20130329).xls,フィガロ技研,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　フィガロ技研#,,,,,,,
1332,FGS01,フジソク,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　フジソク#,,,,,,,
1333,FJD02,フジ電科,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　フジ電科#,,,,,,,
1334,PLS01,プラス,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　プラス#,,,,,,,
1335,FHJ,冨士発條☆,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　冨士発條 ☆#,,,,,,,
1336,FRK,古川工業所,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　古川工業所#,,,,,,,
1337,FSO,富創,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　富創#,,,,,,,
1338,MTY-001（20100323）.xls,富士フイルム,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　富士フイルム#,,,,,,,
1339,SG-001(B)(20190717).xlsx,富士フイルムメディアクレスト☆,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　富士フイルムメディアクレスト ☆#,,,,,,,
1340,FKG,富士工業,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　富士工業#,,,,,,,
1341,F-080-1,富士梱包紙器☆,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　富士梱包紙器 ☆#,,,,,,,
1342,FJS2,富士製作所,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　富士製作所#,,,,,,,
1343,FTK,富士通研製作所,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　富士通研製作所#,,,,,,,
1344,FSG,扶桑ゴム産業,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　扶桑ゴム産業#,,,,,,,
1345,FKE01,深江工作所,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　深江工作所#,,,,,,,
1346,FKS2,深沢製作所(神奈川県),,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　深沢製作所 (神奈川県)#,,,,,,,
1347,FKS5,深沢製作所(長野県),,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　深沢製作所 (長野県)#,,,,,,,
1348,FKJ,福寿電気,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　福寿電気#,,,,,,,
1349,FKS,福島岩通,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　福島岩通#,,,,,,,
1350,FSS,福島製作所,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　福島製作所#,,,,,,,
1351,FNI,船井電機,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　船井電機#,,,,,,,
1352,FYS,芙蓉商会,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　芙蓉商会#,,,,,,,
1353,FJP3,藤プレス工業,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　藤プレス工業#,,,,,,,
1354,FJI,藤井製作所,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　藤井製作所#,,,,,,,
1355,FJW,藤原製作所,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　藤原製作所#,,,,,,,
1356,FKK,藤川金属工業,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　藤川金属工業#,,,,,,,
1357,FKG2,藤工業,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　藤工業#,,,,,,,
1358,FPP,藤本パイピング,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　藤本パイピング#,,,,,,,
1359,FDS,藤田電機製作所,,は行,#\\server\ysd-folder\新一般注文書\は行\ふ　藤田電機製作所#,,,,,,,
1360,BRI,ブライト,,は行,#\\server\ysd-folder\新一般注文書\は行\ぶ　ブライト#,,,,,,,
1361,BSK,武州工業,,は行,#\\server\ysd-folder\新一般注文書\は行\ぶ　武州工業#,,,,,,,
1362,BLU,ﾌﾞﾙｰﾌｨｰﾙﾄﾞ,,は行,#\\server\ysd-folder\新一般注文書\は行\ぶ　ﾌﾞﾙｰﾌｨｰﾙﾄﾞ#,,,,,,,
1363,E-040-1(20120207)馬込成形.xls,プラテクノ★,,は行,#\\server\ysd-folder\新一般注文書\は行\ぷ  プラテクノ★#,,,,,,,
1364,PLT02,ﾌﾟﾗﾃｯｸｽ,,は行,#\\server\ysd-folder\新一般注文書\は行\ぷ　ﾌﾟﾗﾃｯｸｽ#,,,,,,,
1365,HIW01,平和工業,,は行,#\\server\ysd-folder\新一般注文書\は行\へ　平和工業#,,,,,,,
1366,HWG,平和ｺﾞﾑ商工,,は行,#\\server\ysd-folder\新一般注文書\は行\へ　平和ｺﾞﾑ商工#,,,,,,,
1367,BNS,ﾍﾞﾈｯｾﾍﾞｰｽｺﾑ,,は行,#\\server\ysd-folder\新一般注文書\は行\べ　ﾍﾞﾈｯｾﾍﾞｰｽｺﾑ#,,,,,,,
1368,G-020-1（091106）.xls,堀内精工,,は行,#\\server\ysd-folder\新一般注文書\は行\ほ  堀内精工#,,,,,,,
1369,HKS,ホクソウ（トナミ運輸指定のため中1日で手配）,,は行,#\\server\ysd-folder\新一般注文書\は行\ほ　ホクソウ（トナミ運輸指定のため中1日で手配）#,,,,,,,
1370,HRT01,ホリテック(有限会社ホリテック神奈川県),,は行,#\\server\ysd-folder\新一般注文書\は行\ほ　ホリテック(有限会社ホリテック 神奈川県)#,,,,,,,
1371,HSK-001,ホープ精工,,は行,#\\server\ysd-folder\新一般注文書\は行\ほ　ホープ精工#,,,,,,,
1372,G-100-1(20100326).xls,北信ｴﾝｼﾞﾆｱﾘﾝｸﾞ,,は行,#\\server\ysd-folder\新一般注文書\は行\ほ　北信ｴﾝｼﾞﾆｱﾘﾝｸﾞ#,,,,,,,
1373,HDK,北埼ダンボール工業,,は行,#\\server\ysd-folder\新一般注文書\は行\ほ　北埼ダンボール工業#,,,,,,,
1374,E-025-1-PET(20150417).xlsx,北港商事,,は行,#\\server\ysd-folder\新一般注文書\は行\ほ　北港商事#,,,,,,,
1375,HES,北越商工,,は行,#\\server\ysd-folder\新一般注文書\は行\ほ　北越商工#,,,,,,,
1376,HSS2,北辰精工,,は行,#\\server\ysd-folder\新一般注文書\は行\ほ　北辰精工#,,,,,,,
1377,HIN-001,北陸アイエヌティ☆,,は行,#\\server\ysd-folder\新一般注文書\は行\ほ　北陸アイエヌティ☆#,,,,,,,
1378,HUS2,堀内産業,,は行,#\\server\ysd-folder\新一般注文書\は行\ほ　堀内産業#,,,,,,,
1379,HKK02,堀田光学工業,,は行,#\\server\ysd-folder\新一般注文書\は行\ほ　堀田光学工業#,,,,,,,
1380,HUY,宝洋,,は行,#\\server\ysd-folder\新一般注文書\は行\ほ　宝洋#,,,,,,,
1381,HKD,峰光電子,,は行,#\\server\ysd-folder\新一般注文書\は行\ほ　峰光電子#,,,,,,,
1382,HNM2,本間,,は行,#\\server\ysd-folder\新一般注文書\は行\ほ　本間#,,,,,,,
1383,HSY,細谷精機,,は行,#\\server\ysd-folder\新一般注文書\は行\ほ　細谷精機#,,,,,,,
1384,HJT,豊実精工,,は行,#\\server\ysd-folder\新一般注文書\は行\ほ　豊実精工#,,,,,,,
1385,PWL,POSHWELLNESSLABORATORY,,は行,#\\server\ysd-folder\新一般注文書\は行\ぽ　POSH WELLNESS LABORATORY#,,,,,,,
1386,PLP,ポリプラスチックス,,は行,#\\server\ysd-folder\新一般注文書\は行\ぽ　ポリプラスチックス#,,,,,,,
1387,HPW,ハイパーウェブ,,は行,#\\server\ysd-folder\新一般注文書\は行\ハ　ハイパーウェブ#,,,,,,,
1388,HSB,ハセベ,,は行,#\\server\ysd-folder\新一般注文書\は行\ハ　ハセベ#,,,,,,,
1389,HTN,ハタノ製作所,,は行,#\\server\ysd-folder\新一般注文書\は行\ハ　ハタノ製作所#,,,,,,,
1390,HMD2,ハマダ工商,,は行,#\\server\ysd-folder\新一般注文書\は行\ハ　ハマダ工商#,,,,,,,
1391,HNK,ハルナ工業,,は行,#\\server\ysd-folder\新一般注文書\は行\ハ　ハルナ工業#,,,,,,,
1392,BOT,バイオチューブ,,は行,#\\server\ysd-folder\新一般注文書\は行\バ　バイオチューブ#,,,,,,,
1393,SED3,バンダイナムコクラフト(旧シーズ),,は行,#\\server\ysd-folder\新一般注文書\は行\バ　バンダイナムコクラフト(旧シーズ)#,,,,,,,
1394,VTC2,バンテック,,は行,#\\server\ysd-folder\新一般注文書\は行\バ　バンテック#,,,,,,,
1395,BDC,バンディック,,は行,#\\server\ysd-folder\新一般注文書\は行\バ　バンディック#,,,,,,,
1396,VAN,バン工業用品,,は行,#\\server\ysd-folder\新一般注文書\は行\バ　バン工業用品#,,,,,,,
1397,PNS03,パナソニックAIS社,,は行,#\\server\ysd-folder\新一般注文書\は行\パ　パナソニックAIS社#,,,,,,,
1398,PNS4,パナソニックスイッチングテクノロジーズ,,は行,#\\server\ysd-folder\新一般注文書\は行\パ　パナソニックスイッチングテクノロジーズ#,,,,,,,
1399,G-100-1(20091211).xls,パナソニック電工,,は行,#\\server\ysd-folder\新一般注文書\は行\パ　パナソニック電工#,,,,,,,
1400,PTS,パーツ精工,,は行,#\\server\ysd-folder\新一般注文書\は行\パ　パーツ精工#,,,,,,,
1401,PLL,パールライティング,,は行,#\\server\ysd-folder\新一般注文書\は行\パ　パールライティング#,,,,,,,
1402,PNS03,ﾊﾟﾅｿﾆｯｸAIS社,,は行,#\\server\ysd-folder\新一般注文書\は行\パ　ﾊﾟﾅｿﾆｯｸ AIS社#,,,,,,,
1403,HRS5,ヒリュー精工,,は行,#\\server\ysd-folder\新一般注文書\は行\ヒ　ヒリュー精工#,,,,,,,
1404,HRH2,ヒロホー,,は行,#\\server\ysd-folder\新一般注文書\は行\ヒ　ヒロホー#,,,,,,,
1405,HDL,ﾋｭｰﾏﾝﾃﾞｰﾀ,,は行,#\\server\ysd-folder\新一般注文書\は行\ヒ　ﾋｭｰﾏﾝﾃﾞｰﾀ#,,,,,,,
1406,BBJ,BBJﾊｲﾃｯｸ,,は行,#\\server\ysd-folder\新一般注文書\は行\ビ　BBJﾊｲﾃｯｸ#,,,,,,,
1407,BMI-001(20140818).xls,BMI☆,,は行,#\\server\ysd-folder\新一般注文書\は行\ビ　BMI　☆#,,,,,,,
1408,BSP,ビジネスパートナー,,は行,#\\server\ysd-folder\新一般注文書\は行\ビ　ビジネスパートナー#,,,,,,,
1409,BHM,ビー・エイチ・エム･エレクトロニクス,,は行,#\\server\ysd-folder\新一般注文書\は行\ビ　ビー・エイチ・エム･エレクトロニクス#,,,,,,,
1410,FIT,ファインテック,,は行,#\\server\ysd-folder\新一般注文書\は行\フ　ファインテック#,,,,,,,
1411,FFL,フォーフェローズ,,は行,#\\server\ysd-folder\新一般注文書\は行\フ　フォーフェローズ#,,,,,,,
1412,FKS3,フカサワ,,は行,#\\server\ysd-folder\新一般注文書\は行\フ　フカサワ#,,,,,,,
1413,FKS4,フカサワ那須支店,,は行,#\\server\ysd-folder\新一般注文書\は行\フ　フカサワ 那須支店#,,,,,,,
1414,FSK,フクシマ化学,,は行,#\\server\ysd-folder\新一般注文書\は行\フ　フクシマ化学　#,,,,,,,
1415,CHTｹｰｽ,フジクラ,,は行,#\\server\ysd-folder\新一般注文書\は行\フ　フジクラ#,,,,,,,
1416,FJK7,フジクラプレシジョン,,は行,#\\server\ysd-folder\新一般注文書\は行\フ　フジクラプレシジョン#,,,,,,,
1417,FJD3,フジクラ電装米沢東事業所,,は行,#\\server\ysd-folder\新一般注文書\は行\フ　フジクラ電装 米沢東事業所#,,,,,,,
1418,COT-001,フジクラ電装(旧コンテック)ティーエスビーへ移管,,は行,#\\server\ysd-folder\新一般注文書\は行\フ　フジクラ電装(旧 コンテック) ティーエスビーへ移管#,,,,,,,
1419,FJS,フジソレノイド,,は行,#\\server\ysd-folder\新一般注文書\は行\フ　フジソレノイド#,,,,,,,
1420,FJT2,フジトロン,,は行,#\\server\ysd-folder\新一般注文書\は行\フ　フジトロン#,,,,,,,
1421,FJP2,フジプラスチック工業,,は行,#\\server\ysd-folder\新一般注文書\は行\フ　フジプラスチック工業#,,,,,,,
1422,FJO,フジ･オプティクス,,は行,#\\server\ysd-folder\新一般注文書\は行\フ　フジ･オプティクス#,,,,,,,
1423,FLX,ﾌﾚｯｸｽ･ﾃﾞｨｰ,,は行,#\\server\ysd-folder\新一般注文書\は行\フ　ﾌﾚｯｸｽ･ﾃﾞｨｰ#,,,,,,,
1424,BLS01,ブル精密,,は行,#\\server\ysd-folder\新一般注文書\は行\ブ　ブル精密#,,,,,,,
1425,BIS,ブレインシール,,は行,#\\server\ysd-folder\新一般注文書\は行\ブ　ブレインシール#,,,,,,,
1426,VTC,Ｖ･TEC,,は行,#\\server\ysd-folder\新一般注文書\は行\ブ　Ｖ･TEC#,,,,,,,
1427,PRI,プライマリー,,は行,#\\server\ysd-folder\新一般注文書\は行\プ　プライマリー#,,,,,,,
1428,PLS3,プラスセイコー,,は行,#\\server\ysd-folder\新一般注文書\は行\プ　プラスセイコー#,,,,,,,
1429,PLW,プラストワーク,,は行,#\\server\ysd-folder\新一般注文書\は行\プ　プラストワーク#,,,,,,,
1430,PLK,プラックス☆,,は行,#\\server\ysd-folder\新一般注文書\は行\プ　プラックス ☆#,,,,,,,
1431,PLT3,プラテック,,は行,#\\server\ysd-folder\新一般注文書\は行\プ　プラテック#,,,,,,,
1432,PLS2,プレジャー,,は行,#\\server\ysd-folder\新一般注文書\は行\プ　プレジャー#,,,,,,,
1433,PRC,プロセシオ,,は行,#\\server\ysd-folder\新一般注文書\は行\プ　プロセシオ#,,,,,,,
1434,PLM2,プロセス・ラボ・ミクロン,,は行,#\\server\ysd-folder\新一般注文書\は行\プ　プロセス・ラボ・ミクロン#,,,,,,,
1435,PTJ,プロテックジャパン,,は行,#\\server\ysd-folder\新一般注文書\は行\プ　プロテックジャパン#,,,,,,,
1436,PRN,プロニクス,,は行,#\\server\ysd-folder\新一般注文書\は行\プ　プロニクス#,,,,,,,
1437,HXG,ヘキサゴン･メトロジー,,は行,#\\server\ysd-folder\新一般注文書\は行\ヘ　ヘキサゴン･メトロジー#,,,,,,,
1438,20200428御取引先様管理カード【ヨシダパッケージ様】.xlsx,ベスコ,,は行,#\\server\ysd-folder\新一般注文書\は行\ベ　ベスコ#,,,,,,,
1439,BEN,ベニー精工,,は行,#\\server\ysd-folder\新一般注文書\は行\ベ　ベニー精工#,,,,,,,
1440,HKS2,ホクシン,,は行,#\\server\ysd-folder\新一般注文書\は行\ホ　ホクシン#,,,,,,,
1441,HKE,ホクシンエレクトロニクス,,は行,#\\server\ysd-folder\新一般注文書\は行\ホ　ホクシンエレクトロニクス#,,,,,,,
1442,HKS4,ホックス,,は行,#\\server\ysd-folder\新一般注文書\は行\ホ　ホックス#,,,,,,,
1443,HRZ2,ホリゾン(東京),,は行,#\\server\ysd-folder\新一般注文書\は行\ホ　ホリゾン(東京)#,,,,,,,
1444,HRT3,ホリテック(株式会社ホリテック茨城県),,は行,#\\server\ysd-folder\新一般注文書\は行\ホ　ホリテック(株式会社ホリテック 茨城県)#,,,,,,,
1445,HOYU-PP（20100407）.xls,ホーユー,,は行,#\\server\ysd-folder\新一般注文書\は行\ホ　ホーユー#,,,,,,,
1446,HDR-001,ﾎﾝﾀﾞﾛｯｸ,,は行,#\\server\ysd-folder\新一般注文書\は行\ホ　ﾎﾝﾀﾞﾛｯｸ#,,,,,,,
1447,PRF,ポップリベット・ファスナー,,は行,#\\server\ysd-folder\新一般注文書\は行\ポ　ポップリベット・ファスナー#,,,,,,,
1448,BOC,ＢoCo,,は行,#\\server\ysd-folder\新一般注文書\は行\Ｂ　ＢoCo#,,,,,,,
1449,BLT,ＢＬＵＥＴＥＣ,,は行,#\\server\ysd-folder\新一般注文書\は行\Ｂ　ＢＬＵＥＴＥＣ#,,,,,,,
1450,PLM,ＰＬＡＭＯ,,は行,#\\server\ysd-folder\新一般注文書\は行\Ｐ　ＰＬＡＭＯ#,,,,,,,
1451,PRT2,ＰＲＯＴＥＣ,,は行,#\\server\ysd-folder\新一般注文書\は行\Ｐ　ＰＲＯＴＥＣ#,,,,,,,
1452,PQI,ﾟＰＱＩ,,は行,#\\server\ysd-folder\新一般注文書\は行\ﾋﾟ　ＰＱＩ#,,,,,,,
1453,PRM,ﾟプロメック,,は行,#\\server\ysd-folder\新一般注文書\は行\ﾌﾟ　プロメック#,,,,,,,
1454,MRM03,丸み興商,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　丸み興商#,,,,,,,
1455,MIG,丸一ゴム製作所,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　丸一ゴム製作所#,,,,,,,
1456,MARU-001,丸久中央物産,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　丸久中央物産#,,,,,,,
1457,(株)ヨシダパッケージ向,丸大☆,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　丸大　☆#,,,,,,,
1458,MRY02,丸山加工,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　丸山加工#,,,,,,,
1459,MIK02,丸石工業所,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　丸石工業所#,,,,,,,
1460,MSK,丸菱スプリング工業,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　丸菱スプリング工業#,,,,,,,
1461,MFS01,丸藤紙器,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　丸藤紙器#,,,,,,,
1462,MDS,前出産業,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　前出産業#,,,,,,,
1463,MED,前田産業,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　前田産業#,,,,,,,
1464,MTE-001,又永化工,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　又永化工#,,,,,,,
1465,MDY,増田薬品,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　増田薬品#,,,,,,,
1466,MBK,松原金属工業,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　松原金属工業#,,,,,,,
1467,MTO02,松尾製作所(愛知県),,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　松尾製作所(愛知県)#,,,,,,,
1468,MMS,松本製作所,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　松本製作所#,,,,,,,
1469,MNB,松永文商店,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　松永文商店#,,,,,,,
1470,5-912052-3-PP(20141117).xls,松永精密工業,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　松永精密工業#,,,,,,,
1471,MTU2,松浦製作所,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　松浦製作所#,,,,,,,
1472,MTD2,松田産業,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　松田産業#,,,,,,,
1473,MKK,松見科学計測,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　松見科学計測#,,,,,,,
1474,MKP01,真木ﾌﾟﾗｽﾁｯｸ,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　真木ﾌﾟﾗｽﾁｯｸ#,,,,,,,
1475,MRS01,ﾏﾙｻﾝﾈｰﾑ,,ま行,#\\server\ysd-folder\新一般注文書\ま行\ま　ﾏﾙｻﾝﾈｰﾑ#,,,,,,,
1476,MKH,みやこひも,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　みやこひも#,,,,,,,
1477,MTY2,三ツ矢,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　三ツ矢#,,,,,,,
1478,MYK5,三代川,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　三代川#,,,,,,,
1479,CLAMSHELL,三住ｹﾐｶﾙ,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　三住ｹﾐｶﾙ#,,,,,,,
1480,MYS-Z-50-1(20080304).xls,三山産業,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　三山産業#,,,,,,,
1481,MIK3,三木,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　三木#,,,,,,,
1482,MKK4,三木工作,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　三木工作#,,,,,,,
1483,MTD3,三田電波,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　三田電波#,,,,,,,
1484,MBS,三菱製鋼,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　三菱製鋼#,,,,,,,
1485,G-020-3Bサンプル(20101022）.xls,三菱電機,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　三菱電機#,,,,,,,
1486,MBT,三菱電機ﾄﾚｰﾃﾞｨﾝｸﾞ,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　三菱電機ﾄﾚｰﾃﾞｨﾝｸﾞ#,,,,,,,
1487,AP-001（20120220）.xls,三菱ﾏﾃﾘｱﾙ,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　三菱ﾏﾃﾘｱﾙ#,,,,,,,
1488,MTK01,三鷹精工☆,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　三鷹精工　☆#,,,,,,,
1489,MTK3,妙徳,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　妙徳#,,,,,,,
1490,MHG,宮原合成,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　宮原合成#,,,,,,,
1491,MYH,宮原技研,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　宮原技研#,,,,,,,
1492,MKB,宮川バネ工業,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　宮川バネ工業#,,,,,,,
1493,MYN,宮成製作所,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　宮成製作所#,,,,,,,
1494,MNS2,宮野商工,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　宮野商工#,,,,,,,
1495,MIT01,水戸工業,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　水戸工業#,,,,,,,
1496,MIT2,水戸精工,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　水戸精工#,,,,,,,
1498,MNS,湊製作所,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　湊製作所#,,,,,,,
1499,MIN,美濃窯業,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　美濃窯業#,,,,,,,
1500,90-10-096-110(20120703).xls,美鈴紙業☆,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　美鈴紙業☆#,,,,,,,
1501,MSZ2,美鈴製作所,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　美鈴製作所#,,,,,,,
1502,MKK3,都機工,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　都機工#,,,,,,,
1503,MYK4,都精機,,ま行,#\\server\ysd-folder\新一般注文書\ま行\み　都精機#,,,,,,,
1504,MRK01,村上電業,,ま行,#\\server\ysd-folder\新一般注文書\ま行\む　村上電業#,,,,,,,
1505,MRK3,村上ｼﾝｸ,,ま行,#\\server\ysd-folder\新一般注文書\ま行\む　村上ｼﾝｸ#,,,,,,,
1506,MRS3,村澤製作所,,ま行,#\\server\ysd-folder\新一般注文書\ま行\む　村澤製作所#,,,,,,,
1507,MRT02,村田工業,,ま行,#\\server\ysd-folder\新一般注文書\ま行\む　村田工業#,,,,,,,
1508,MRT4,村田製作所,,ま行,#\\server\ysd-folder\新一般注文書\ま行\む　村田製作所#,,,,,,,
1509,G-050-3(20131018).xls,村野製作所,,ま行,#\\server\ysd-folder\新一般注文書\ま行\む　村野製作所#,,,,,,,
1510,MTM2,睦特殊金属工業,,ま行,#\\server\ysd-folder\新一般注文書\ま行\む　睦特殊金属工業#,,,,,,,
1511,MKF01,メイコーファイン,,ま行,#\\server\ysd-folder\新一般注文書\ま行\め　メイコーファイン#,,,,,,,
1512,MIY,名優,,ま行,#\\server\ysd-folder\新一般注文書\ま行\め　名優#,,,,,,,
1513,MWL,名和ライト工業,,ま行,#\\server\ysd-folder\新一般注文書\ま行\め　名和ライト工業#,,,,,,,
1514,MTD4,名東電産,,ま行,#\\server\ysd-folder\新一般注文書\ま行\め　名東電産#,,,,,,,
1515,240205,明治合成☆,,ま行,#\\server\ysd-folder\新一般注文書\ま行\め　明治合成　☆#,,,,,,,
1516,DIM2,明王化成☆,,ま行,#\\server\ysd-folder\新一般注文書\ま行\め　明王化成　☆#,,,,,,,
